College_id,College_name,survey_year,offers_scholarship,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,total_remark
26935,"Sai Sakthi Engineering College, Maharajapuram, Tirupathi",2015,TRUE,5046073,48,14,73,20,8,3,69,20,198,57,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26936,Brahmaiah College of Engineering,2015,TRUE,5094669,149,82,119,59,4,2,223,160,495,303,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,39,20,39,20,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26937,"Narayana Pharmacy College, Chinthareddypalem",2015,TRUE,5185194,61,46,44,29,4,1,41,28,150,104,NA,0,0,0,0,0,0,0,0,0,0,NA,15,7,0,0,0,0,0,0,15,7,NA,2,2,0,0,0,0,0,0,2,2,NA,NA
26938,"Mother Theresa Institute of Engineering & Technology, Palamaner",2015,TRUE,5070282,145,67,23,9,1,0,115,43,284,119,NA,0,0,0,0,0,0,0,0,0,0,NA,7,3,0,0,0,0,15,4,22,7,NA,0,0,0,0,0,0,1,0,1,0,NA,NA
26939,"Sri Venkateswar College of Engineering &Technology, RVS Murukambattu, Chittoor",2015,TRUE,5302812,1361,530,252,60,27,5,1075,370,2715,965,NA,0,0,0,0,0,0,0,0,0,0,NA,201,45,0,0,0,0,0,0,201,45,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
20945,"Sri Kongadiayappa College, Doddaballapura-561203",2015,TRUE,5541834,0,0,111,54,10,0,3,1,124,55,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,1,3,1,NA,NA
26940,Anantha lakshmi Engineering college,2015,TRUE,5124722,487,219,130,49,79,28,720,310,1416,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
26941,Sri Datta Sai College of MCA,2015,TRUE,5310022,4,2,1,0,0,0,8,2,13,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26942,"Sri Raghavendra Institute of Science & Technology, Kavali",2015,TRUE,4438872,40,30,10,5,2,1,48,15,100,51,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,10,5,10,5,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26943,Balaji Institute of I.T & Management,2015,TRUE,5378588,73,14,10,3,0,0,34,12,117,29,NA,1,1,0,0,0,0,0,0,1,1,NA,32,3,0,0,0,0,0,0,32,3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26944,"Sanskrithi School of Business, Puttaparthi",2015,TRUE,4588573,101,61,14,2,4,1,97,42,216,106,NA,0,0,0,0,0,0,0,0,0,0,NA,15,6,0,0,0,0,0,0,15,6,NA,8,3,0,0,0,0,0,0,8,3,NA,NA
26945,Bharath College of Engineering and Technology for Women,2015,TRUE,4765730,66,66,60,60,8,8,131,131,265,265,NA,0,0,0,0,0,0,0,0,0,0,NA,14,14,0,0,0,0,76,76,90,90,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26947,"Annamcharya Institute of Technology & Sciences,Tirupati",2015,TRUE,5211304,537,194,99,17,16,0,380,71,1032,282,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,30,2,30,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26948,"PVKK Institute of Technology, Anantapur",2015,TRUE,4787960,220,144,102,43,39,8,368,165,729,360,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,89,35,89,35,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26949,"Sri Venkaresa Perumol College of Engineering & Technology, Puttur",2015,TRUE,5172772,348,123,105,22,3,2,370,109,826,256,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,21,2,21,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26950,Global College of Engineering & Technology,2015,TRUE,5199992,337,98,149,46,5,1,291,72,782,217,NA,0,0,0,0,0,0,0,0,0,0,NA,114,19,0,0,0,0,0,0,114,19,NA,2,0,0,0,0,0,0,0,2,0,NA,NA
26952,"Santhiram Engineering College, Nandyal",2015,TRUE,5077540,396,218,95,20,3,0,382,180,876,418,NA,0,0,0,0,0,0,0,0,0,0,NA,98,30,0,0,0,0,0,0,98,30,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26953,"Alfa College of Engineering & Technology.Allagadda -518543,Kurnool",2015,TRUE,4988200,44,24,85,27,5,1,73,25,207,77,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,42,10,42,10,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26954,"Sreenivasa Inst. of Technology & Management Studies, Thimmasamudram, Chittoor",2015,TRUE,5164057,978,355,149,41,6,1,555,194,1688,591,NA,0,0,0,0,0,0,0,0,0,0,NA,95,25,0,0,0,0,0,0,95,25,NA,0,0,0,0,0,0,3,1,3,1,NA,NA
26955,Priyadarshini College of Engineering Technology,2015,TRUE,5051476,394,204,119,45,9,5,355,166,877,420,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,96,32,96,32,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26956,"Sree Kalahastheeswara Institute of Technology, Sreekalahasti",2015,TRUE,4597166,304,85,151,16,11,0,443,70,909,171,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,34,2,34,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26957,Priyadarshini College of Engineering (G1) Sullurpet,2015,TRUE,5424426,90,42,105,43,10,4,128,62,333,151,NA,0,0,0,0,0,0,0,0,0,0,NA,12,4,0,0,0,0,0,0,12,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26958,"S. Krishna Devaraya Engineering College, Gooty,",2015,TRUE,5144834,585,156,120,33,23,16,886,226,1614,431,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,172,49,172,49,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26959,"Gokulakrishna College of Engineering, Sullerpet",2015,TRUE,5045317,239,81,161,52,7,1,376,80,783,214,NA,0,0,0,0,0,0,0,0,0,0,NA,26,8,0,0,0,0,0,0,26,8,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26960,"Shri Shirdi Sai Institute of Science and Engineering(9A), Vadiyampet, Anantapur",2015,TRUE,5241932,119,46,63,24,19,0,200,60,401,130,NA,0,0,0,0,0,0,0,0,0,0,NA,37,8,0,0,0,0,0,0,37,8,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26961,"Narayanadri Insitute of Science & Technology, Rajampet",2015,TRUE,5044653,71,26,9,4,0,0,42,13,122,43,NA,0,0,0,0,0,0,0,0,0,0,NA,20,3,0,0,0,0,0,0,20,3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26962,"Sree Vyshnavi MBA College, Gooty",2015,TRUE,4587263,12,1,4,1,0,0,19,5,35,7,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26965,"Sri Sai College of Engineering & Technology, Loluru. Anantapur",2015,TRUE,5415317,22,16,4,2,0,0,25,2,51,20,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26967,Akshaya Bharathi Institute of Technology Siddavatam (P&M),2015,TRUE,5148819,NA,NA,NA,NA,NA,NA,NA,NA,120,32,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,Category-wise data not maintained
26968,"Visvodaya Engineering College, Kavali",2015,TRUE,4760772,762,413,112,48,10,3,447,198,1331,662,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26969,"Sri Vidyaniketan College of Pharmacy, Sri Sainath Nagar,A .Rangam pet Tirupathi",2015,TRUE,5202003,72,52,49,30,8,4,61,42,190,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,18,12,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
26970,Sri Venkateswara Institue of Technology & Sciences,2015,TRUE,4540729,188,87,23,9,0,0,77,31,288,127,NA,0,0,0,0,0,0,0,0,0,0,NA,46,8,0,0,0,0,0,0,46,8,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26971,"Aditya College of Engineering, Madanapalle",2015,TRUE,4939489,339,132,36,10,14,4,443,181,832,327,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
26972,"Sri Venkateswara Institute of Technology, Hampapuram,Anantapur",2015,TRUE,5240574,61,20,14,0,10,3,495,215,580,238,NA,0,0,0,0,0,0,0,0,0,0,NA,61,20,0,0,0,0,0,0,61,20,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26973,"Vagdevi Intitute of Technology, Proddatur",2015,TRUE,4638291,317,203,21,4,4,0,221,98,563,305,NA,0,0,0,0,0,0,0,0,0,0,NA,52,15,0,0,0,0,0,0,52,15,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26974,Kuppam Engineering College. Chittoor,2015,TRUE,5176444,509,166,81,7,13,1,557,139,1160,313,NA,0,0,0,0,0,0,0,0,0,0,NA,59,12,0,0,0,0,0,0,59,12,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26975,"Shri Sai Institute of Engineering and Technology, Vadiyampet, Anantapur",2015,TRUE,4664128,55,20,10,3,1,0,77,14,143,37,NA,0,0,0,0,0,0,0,0,0,0,NA,15,4,0,0,0,0,0,0,15,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26978,"AVR & SVR College of Engineering College, Nannur, Kurnool",2015,TRUE,5415962,140,30,90,50,40,10,160,90,430,180,NA,0,0,0,0,0,0,0,0,0,0,NA,40,20,0,0,0,0,0,0,40,20,NA,4,0,0,0,0,0,0,0,4,0,NA,NA
26979,"Chadalawada Ramanamma Engineering College , Tirupati",2015,TRUE,5371945,337,65,98,24,9,3,482,180,926,272,NA,0,0,0,0,0,0,0,0,0,0,NA,44,8,0,0,0,0,0,0,44,8,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26981,P.Rami Reddy Memorial College of Pharmacy,2015,TRUE,5203589,105,73,73,30,10,2,90,43,278,148,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,77,39,77,39,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26982,"Santhiram College of Pharmacy, Nandyal",2015,TRUE,5065782,57,37,54,26,5,2,77,41,193,106,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,43,26,43,26,NA,0,0,0,0,0,0,2,0,2,0,NA,NA
26983,Malineni Lakshmaiah Institute of Engineering & Technology,2015,TRUE,5283115,128,68,37,8,5,2,127,53,297,131,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26984,"Sreenivasa Ramunjum Institute of Technology, Anantapur",2015,TRUE,5257427,488,298,142,60,34,11,560,270,1224,639,NA,0,0,0,0,0,0,0,0,0,0,NA,188,80,0,0,0,0,0,0,188,80,NA,1,0,0,0,0,0,0,0,1,0,NA,NA
26985,Priyadarshini Institute of Tecnology,2015,TRUE,5222813,90,60,111,51,3,1,129,29,333,141,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26987,"Sri Sai Inst. of Technology & Science, 2/714-18, Rayachoti",2015,TRUE,5117425,212,100,37,10,0,0,283,142,532,252,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,145,72,145,72,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26989,"St. Mark Educational Institution Society Group of Institution, Anantapur",2015,TRUE,5254620,163,37,19,3,6,0,173,34,361,74,NA,0,0,0,0,0,0,0,0,0,0,NA,53,23,0,0,0,0,0,0,53,23,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26990,"Sri Venkateswar College of Engineering, Karambadi road, Tirupati",2015,TRUE,4938066,767,341,287,72,50,11,972,352,2076,776,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,115,26,115,26,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26991,KORM College of Engineering,2015,TRUE,5183777,708,275,52,15,3,1,297,89,1060,380,NA,0,0,0,0,0,0,0,0,0,0,NA,129,20,0,0,0,0,0,0,129,20,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26992,"Sri Lakshmi Venkateswar Institute of Pharmaceutical Sciences, Proddatur",2015,TRUE,5351310,48,20,107,65,15,5,102,75,272,165,NA,0,0,0,0,0,0,0,0,0,0,NA,29,10,0,0,0,0,0,0,29,10,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26993,Siddartha Educational Academy Group of Institutions (Integrated Campus) Tirupathi,2015,TRUE,4375547,729,121,77,22,12,4,309,60,1127,207,NA,0,0,0,0,0,0,0,0,0,0,NA,11,1,0,0,0,0,0,0,11,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26994,Srinivasa Institue of Technology & Sciences,2015,TRUE,5016024,263,77,102,28,9,2,201,49,575,156,NA,0,0,0,0,0,0,0,0,0,0,NA,86,12,0,0,0,0,0,0,86,12,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44421,"RAMGOVIND INSTITUTE OF TECHNOLOGY, KODERMA",2015,TRUE,5089869,0,0,233,25,45,4,460,41,738,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,74,7,1,NA
26995,"Damisetty Bala Suresh Institute of Technology, Kavali",2015,TRUE,5167266,188,77,59,25,12,4,128,40,387,146,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,27,12,27,12,NA,0,0,0,0,0,0,1,1,1,1,NA,NA
26996,"Audisankara Institute of Technology, Gudur",2015,TRUE,5193926,613,388,128,51,5,0,502,205,1248,644,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
26997,"BIT Insitute of Technology, (F3) Hindupur",2015,TRUE,4993830,330,110,50,12,12,3,457,138,849,263,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,157,64,157,64,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27000,"Kottam Karunakar Reddy institute of Technology, Kurnool",2015,TRUE,5057772,81,15,53,13,6,1,146,20,286,49,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27002,Vagdeve College of Pharmacy and Research,2015,TRUE,5284460,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27004,"Bharath Educational Society Group of Insittutions, (Integrated Campus) Angllu",2015,TRUE,5204834,467,220,125,45,27,8,436,189,1055,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,56,18,0,0,0,0,0,0,56,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
27005,"KKC institute of Technology & Engg, for Women, Puttur",2015,TRUE,5233934,42,29,43,15,0,0,93,43,178,87,NA,0,0,0,0,0,0,0,0,0,0,NA,7,3,0,0,0,0,0,0,7,3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27006,"Goutami Institute of Technology & Management for Women, Proddatur",2015,TRUE,5035984,232,232,23,23,4,4,135,135,394,394,NA,0,0,0,0,0,0,0,0,0,0,NA,46,46,0,0,0,0,0,0,46,46,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27007,Nirmala College of Pharmacy,2015,TRUE,4273477,29,14,40,22,8,3,33,15,110,54,NA,0,0,0,0,0,0,0,0,0,0,NA,18,10,0,0,0,0,0,0,18,10,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27008,"Jagan's College of Pharmacy, Muthukur",2015,TRUE,4592823,69,35,106,48,6,6,92,40,273,129,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,12,5,12,5,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27009,"G.Pullaiah College of Engineering & Technology, Kurnool",2015,TRUE,4677754,596,330,205,61,13,7,673,252,1487,650,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27011,"Seshachala College of Pharmacy,Tirupati Puttur",2015,TRUE,4502412,25,16,46,25,6,3,60,39,137,83,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27012,"SKR College of Engineering & Technology, Manubolu",2015,TRUE,5533746,12,0,38,10,1,0,55,5,106,15,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,18,1,18,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27014,"Priyadarshini Institute of Technology Maharajpuram, Tirupathi",2015,TRUE,5188374,104,52,16,7,4,3,39,10,163,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,2,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
27016,"GATES Institute of Technology, Gooty",2015,TRUE,5114661,696,327,115,32,27,8,601,189,1439,556,NA,1,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,223,79,223,79,NA,0,0,0,0,0,0,2,0,2,0,NA,NA
28366,"Sheel Devi Institute of Management & Technology, Ballabgarh, . Fairdabad",2015,TRUE,4528313,0,0,30,8,6,2,2,2,38,12,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28368,"Institute of Management & Technology, Tigaon Road, Faridabad",2015,TRUE,4485762,0,0,14,0,0,0,1,1,15,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,5,0,0,0,0,0,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28369,SURAJ COLLEGE OF EDUCATION,2015,TRUE,4629936,0,0,2,1,0,0,0,0,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28370,"Vaish College, Rohtak.",2015,TRUE,4503510,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28371,S.S.M. COLLEGE OF EDUCATION,2015,TRUE,5547298,0,0,1,0,0,0,1,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28374,SWAMI DAYA MUNI VIDYAPEETH COLLEGE OF EDUCATION,2015,TRUE,4407554,0,0,12,6,0,0,0,0,12,6,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28377,"Tau Devi Lal G.C. for Women,Murthal",2015,TRUE,4438263,31,31,145,145,0,0,138,138,314,314,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28379,"Vaish Mahila M., Rohtak.",2015,TRUE,4585356,0,0,59,59,0,0,29,29,88,88,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28380,RBS COLLEGE OF EDUCAITON,2015,TRUE,4421082,0,0,17,11,0,0,22,18,39,29,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28381,V.B. COLLEGE OF EDUCATION,2015,TRUE,4435551,0,0,12,8,0,0,7,7,19,15,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28383,N.S. COLLEGE OF EDUCATION,2015,TRUE,4445977,0,0,12,10,0,0,16,15,28,25,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28384,K.L.Mehta D.N.Coll. for Women,2015,TRUE,5654642,3064,3064,135,135,0,0,146,146,3345,3345,NA,0,0,0,0,0,0,0,0,0,0,NA,109,109,0,0,0,0,0,0,109,109,NA,77,77,0,0,0,0,0,0,77,77,NA,NA
28386,Chhotu Ram Institute of Law,2015,TRUE,4701460,0,0,55,10,0,0,52,7,107,17,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28378,STATE INSTITUTE OF REHABILITATION TRAINING AND RESEARCH,2015,TRUE,5631360,0,0,5,2,0,0,0,0,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
31509,"IAAN SCHOOL OF MASS COMMUNICATION, NEW DELHI",2015,TRUE,5084675,8,4,0,0,0,0,0,0,8,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27032,Vins Christian College of Engineering,2015,TRUE,5052599,96,49,22,19,1,1,488,273,607,342,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
23983,Bhaskara Institute Of Pharmacy,2015,TRUE,4753118,20,13,47,22,39,13,103,64,209,112,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
23989,Punyagiri Degree College,2015,TRUE,5242563,NA,NA,NA,NA,NA,NA,NA,NA,967,616,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,Category-wise data not maintained
28393,Dronacharya G.C,2015,TRUE,4598832,34,16,998,204,0,0,346,78,1378,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
28394,Savera Educational Trust Group of Institutions,2015,TRUE,4563358,0,0,11,2,0,0,0,0,11,2,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28396,VIDYA BHAVAN COLLEGE OF EDUCATION,2015,TRUE,5539185,0,0,1,1,0,0,4,4,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28398,Suraj College of Engineering & Technology,2015,TRUE,4579814,0,0,30,9,0,0,0,0,30,9,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28400,"Hindu College for Girls, Sonepat.",2015,TRUE,4650712,0,0,195,195,0,0,276,276,471,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
27088,Annai Vailankanni College of Engineering,2015,TRUE,4517778,0,0,70,23,0,0,201,43,271,66,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27093,C.S.I.Institute of Technology,2015,TRUE,5096780,0,0,79,23,0,0,238,96,317,119,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,7,1,7,1,NA,0,0,0,0,0,0,107,62,107,62,NA,NA
27084,Dr.G.U.Pope College of Engineering,2015,TRUE,5236342,0,0,208,119,1,0,151,99,360,218,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,32,22,0,0,49,40,81,62,NA,NA
27038,Dr.Sivanthi Adithanar College of Engineering,2015,TRUE,4543169,644,278,181,79,2,1,0,0,827,358,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27051,J.P.College of Engineering,2015,TRUE,4411590,0,0,206,81,0,0,259,116,465,197,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,14,5,14,5,NA,0,0,0,0,0,0,68,29,68,29,NA,NA
27057,Marthandam College of Engineering and Technology,2015,TRUE,5182153,0,0,8,2,0,0,200,97,208,99,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,1,NA,0,0,4,1,0,0,19,5,23,6,NA,NA
27046,M.E.T. Engineering College,2015,TRUE,4533016,0,0,364,96,0,0,90,10,454,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
27062,Narayana Guru College of Engineering,2015,TRUE,4504888,0,0,6,2,1,0,203,53,210,55,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
27053,National College of Engineerings,2015,TRUE,5436250,0,0,83,42,0,0,288,102,371,144,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,108,32,108,32,NA,0,0,6,3,0,0,26,11,32,14,NA,NA
27043,Ponjesly College of Engineering,2015,TRUE,4539239,0,0,107,36,0,0,920,456,1027,492,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,2,4,2,NA,0,0,0,0,0,0,14,11,14,11,NA,NA
